user_id,gender,married,has_children,home_country,tenure,age,seats_avg,checked_bags_avg,overcarrier,total_trips,cancellation_rate,unique_flight_destination,taken_flights,frequent_destinations,sessions_booking_rate,discount_booking_rate,booked_flight,booked_hotel,group
545551,F,False,True,usa,1160,49,1.0,0.5,False,4,0.0,4.0,4,1.0,0.5,0.5,True,True,singles
545577,M,False,False,usa,1160,41,1.0,0.4,False,5,0.0,5.0,5,1.0,0.625,0.2,True,True,luxus
545652,F,False,False,usa,1160,45,1.0,0.0,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
545684,F,True,True,usa,1160,49,2.0,1.0,False,2,0.5,2.0,1,2.0,0.1666666666666666,0.0,True,True,low_income
545736,F,False,False,usa,1160,25,1.0,0.0,False,3,0.3333333333333333,2.0,2,1.0,0.3333333333333333,0.5,True,True,low_income
545754,M,False,True,usa,1160,23,,,,0,,,0,,0.0,,False,False,no_booker
545770,F,True,False,usa,1160,45,1.0,0.25,False,4,0.0,3.0,4,0.75,0.4444444444444444,0.0,True,True,singles
545771,F,False,False,usa,1160,56,1.0,0.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
545803,F,False,True,usa,1160,55,1.0,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.3333333333333333,0.0,True,True,singles
545805,F,True,True,usa,1160,51,1.6666666666666667,0.6666666666666666,False,4,0.0,2.0,4,0.5,0.5,0.75,True,True,singles
545810,F,False,True,usa,1160,24,,,,1,0.0,,1,,0.125,1.0,False,True,low_income
545848,F,True,True,usa,1160,51,,,,1,0.0,,1,,0.125,0.0,False,True,low_income
545865,F,True,False,usa,1160,43,1.0,0.75,False,4,0.0,4.0,4,1.0,0.5,0.25,True,True,singles
545939,F,False,False,usa,1160,46,1.0,0.5,False,4,0.0,3.0,4,0.75,0.4444444444444444,0.0,True,True,singles
545958,F,False,False,usa,1160,59,1.0,0.0,False,1,0.0,1.0,1,1.0,0.1111111111111111,1.0,True,False,low_income
546050,F,True,False,canada,1160,54,1.5,0.5,False,2,0.0,2.0,2,1.0,0.2222222222222222,0.0,True,True,low_income
546064,F,True,True,usa,1160,56,1.0,0.6,False,5,0.0,4.0,5,0.8,0.625,0.2,True,True,singles
546065,M,True,True,usa,1160,49,1.0,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,luxus
546121,F,False,False,usa,1160,19,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,young
546164,F,False,False,canada,1160,24,,,,2,0.5,1.0,1,1.0,0.1666666666666666,0.0,False,True,low_income
546224,F,True,True,usa,1160,47,1.0,1.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
546280,F,False,False,usa,1160,44,1.0,0.5,False,3,0.3333333333333333,3.0,2,1.5,0.2857142857142857,1.0,True,True,low_income
546307,F,False,False,usa,1160,57,1.0,0.6666666666666666,False,5,0.2,3.0,4,0.75,0.5714285714285714,0.0,True,True,singles
546399,F,False,False,usa,1160,37,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,False,low_income
546419,F,False,True,usa,1160,56,1.0,0.3333333333333333,False,4,0.25,4.0,3,1.3333333333333333,0.5,0.6666666666666666,True,True,singles
546462,F,False,False,usa,1160,75,,,,2,0.0,,2,,0.25,1.0,False,True,seniors
546470,F,True,False,usa,1160,44,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,1.0,True,False,low_income
546529,F,True,False,usa,1160,49,1.3333333333333333,1.0,False,4,0.25,4.0,3,1.3333333333333333,0.375,0.3333333333333333,True,True,singles
546648,F,True,True,usa,1160,41,1.0,0.6666666666666666,False,4,0.0,3.0,4,0.75,0.5,0.75,True,True,singles
546664,F,True,False,usa,1160,34,1.0,1.0,False,1,0.0,1.0,1,1.0,0.125,1.0,True,True,low_income
546702,F,True,False,usa,1160,48,1.3333333333333333,0.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.0,True,True,singles
546740,F,False,False,usa,1160,42,1.0,1.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
546756,F,False,False,usa,1160,46,1.5,0.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
546844,F,True,True,canada,1160,47,1.0,0.6,False,5,0.0,5.0,5,1.0,0.625,0.2,True,True,luxus
546857,F,True,False,usa,1160,68,,,,1,0.0,,1,,0.125,0.0,False,True,seniors
546864,M,True,False,usa,1159,45,1.0,0.0,False,2,0.5,2.0,1,2.0,0.1666666666666666,1.0,True,True,low_income
546881,F,True,True,usa,1159,43,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
546900,F,False,False,usa,1159,40,1.0,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,singles
546964,F,True,False,usa,1159,46,1.1666666666666667,0.3333333333333333,False,6,0.0,6.0,6,1.0,0.75,0.5,True,True,singles
547100,F,False,False,canada,1159,52,1.0,1.0,False,3,0.3333333333333333,3.0,2,1.5,0.3333333333333333,0.0,True,True,luxus
547130,F,False,False,usa,1159,21,,,,2,0.5,1.0,1,1.0,0.1666666666666666,0.0,False,True,low_income
547175,F,False,False,canada,1159,20,1.0,0.0,False,2,0.0,1.0,2,0.5,0.25,0.5,True,True,young
547181,F,True,False,usa,1159,65,2.0,1.0,False,3,0.0,1.0,3,0.3333333333333333,0.375,0.0,True,True,seniors
547320,F,False,False,usa,1159,31,,,,1,0.0,,1,,0.125,1.0,False,True,low_income
547336,F,True,False,usa,1159,44,1.0,0.0,False,1,0.0,1.0,1,1.0,0.1111111111111111,0.0,True,True,low_income
547342,M,False,False,usa,1159,28,1.0,1.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,low_income
547412,M,False,False,usa,1159,55,2.0,1.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
547453,F,False,True,usa,1159,31,1.0,0.5,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,low_income
547459,F,True,False,usa,1159,61,1.5,0.5,False,4,0.0,2.0,4,0.5,0.5,0.25,True,True,singles
547568,F,False,False,usa,1159,32,1.0,2.0,True,2,0.0,1.0,2,0.5,0.25,1.0,True,True,overcarriers
547606,F,True,True,usa,1159,58,1.3333333333333333,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,singles
547617,F,True,False,usa,1159,55,1.0,0.0,False,3,0.0,2.0,3,0.6666666666666666,0.3333333333333333,0.0,True,True,singles
547663,F,False,False,canada,1159,46,1.0,0.0,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,low_income
547693,M,False,True,usa,1159,45,,,,1,1.0,1.0,0,inf,0.0,,False,False,no_booker
547761,F,False,False,usa,1159,51,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,low_income
547779,F,True,True,usa,1159,44,1.3333333333333333,1.0,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,singles
547792,F,False,True,usa,1159,40,1.5,0.5,False,5,0.0,4.0,5,0.8,0.625,0.4,True,True,singles
547817,F,False,False,usa,1159,29,1.0,0.0,False,3,0.0,1.0,3,0.3333333333333333,0.375,0.3333333333333333,True,True,low_income
547823,F,True,False,usa,1159,57,1.0,0.25,False,5,0.0,3.0,5,0.6,0.625,0.0,True,True,singles
547825,F,False,False,usa,1159,24,1.0,1.0,False,2,0.0,1.0,2,0.5,0.25,0.5,True,True,low_income
547834,F,False,False,usa,1159,28,,,,0,,,0,,0.0,,False,False,no_booker
547857,F,True,True,usa,1159,66,1.0,1.0,False,1,0.0,1.0,1,1.0,0.1111111111111111,0.0,True,True,seniors
547911,F,False,True,usa,1159,42,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
547966,F,True,True,usa,1159,45,2.0,1.0,False,2,0.0,1.0,2,0.5,0.25,0.0,True,True,low_income
547997,F,True,False,usa,1159,60,1.0,1.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,False,low_income
548022,F,True,False,usa,1159,49,1.0,0.75,False,4,0.0,4.0,4,1.0,0.5,0.25,True,True,singles
548032,F,False,False,usa,1159,44,1.6666666666666667,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
548037,F,True,False,usa,1159,50,1.0,1.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
548120,F,False,False,usa,1159,49,1.0,1.0,False,3,0.0,3.0,3,1.0,0.3333333333333333,0.6666666666666666,True,True,singles
548123,M,True,True,canada,1159,49,,,,0,,,0,,0.0,,False,False,no_booker
548185,F,False,False,usa,1159,28,,,,2,0.0,,2,,0.2222222222222222,0.0,False,True,low_income
548189,F,False,False,canada,1159,31,3.0,0.0,False,4,0.25,2.0,3,0.6666666666666666,0.5,0.6666666666666666,True,True,luxus
548193,F,False,True,usa,1159,19,1.0,1.0,False,2,0.5,2.0,1,2.0,0.1666666666666666,0.0,True,False,young
548256,F,True,True,usa,1159,44,1.0,0.3333333333333333,False,4,0.0,3.0,4,0.75,0.5,0.0,True,True,singles
548258,M,False,False,usa,1159,46,1.0,0.3333333333333333,False,6,0.0,5.0,6,0.8333333333333334,0.6666666666666667,0.3333333333333333,True,True,luxus
548272,F,True,True,usa,1159,44,1.0,1.0,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,singles
548391,F,True,True,canada,1159,59,1.0,1.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,low_income
548422,F,True,False,usa,1159,41,1.0,1.0,False,5,0.2,5.0,4,1.25,0.6666666666666667,0.0,True,True,singles
548448,F,False,False,usa,1159,65,1.0,0.0,False,3,0.0,1.0,3,0.3333333333333333,0.375,0.0,True,True,seniors
548474,F,True,True,usa,1159,35,1.0,0.0,False,3,0.0,1.0,3,0.3333333333333333,0.375,0.0,True,True,family_travelers
548488,F,False,False,usa,1159,38,1.3333333333333333,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
548651,F,True,True,usa,1159,45,1.4,0.4,False,5,0.0,5.0,5,1.0,0.625,0.8,True,True,singles
548708,M,True,False,usa,1159,40,1.0,0.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,luxus
548853,F,True,False,canada,1159,55,2.0,1.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,luxus
548872,F,False,True,usa,1159,22,,,,1,0.0,,1,,0.125,1.0,False,True,low_income
548961,F,False,True,usa,1159,41,1.0,0.5,False,4,0.25,3.0,3,1.0,0.5,0.3333333333333333,True,True,singles
548990,F,False,False,usa,1159,34,1.0,1.0,False,2,0.0,1.0,2,0.5,0.25,0.5,True,True,low_income
549115,F,False,True,canada,1158,35,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,low_income
549116,F,True,True,usa,1158,46,1.3333333333333333,0.0,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
549121,F,False,False,usa,1158,75,1.0,1.0,False,2,0.5,1.0,1,1.0,0.1666666666666666,0.0,True,True,seniors
549152,F,False,False,canada,1158,35,1.0,0.0,False,4,0.25,3.0,3,1.0,0.5,0.3333333333333333,True,True,luxus
549154,M,True,True,canada,1158,50,1.0,0.3333333333333333,False,5,0.0,3.0,5,0.6,0.625,0.8,True,True,luxus
549190,F,False,False,canada,1158,19,,,,2,0.5,1.0,1,1.0,0.1666666666666666,0.0,False,True,young
549235,F,True,True,usa,1158,42,,,,2,0.0,,2,,0.2222222222222222,0.5,False,True,low_income
549251,F,False,True,usa,1158,32,1.0,0.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
549290,M,False,False,usa,1158,20,,,,1,0.0,,1,,0.125,0.0,False,True,young
549313,F,False,True,usa,1158,46,1.0,0.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
549320,F,False,True,usa,1158,19,,,,2,0.0,,2,,0.25,0.0,False,True,young
549357,F,False,False,usa,1158,48,1.0,1.0,False,2,0.0,2.0,2,1.0,0.2222222222222222,0.5,True,True,low_income
549359,F,False,True,usa,1158,38,1.0,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,singles
549361,F,True,True,usa,1158,53,1.25,1.0,False,4,0.0,4.0,4,1.0,0.5,0.5,True,True,singles
549366,M,True,True,usa,1158,50,,,,0,,,0,,0.0,,False,False,no_booker
549389,F,False,True,usa,1158,20,,,,2,0.0,,2,,0.25,0.5,False,True,young
549450,F,True,True,usa,1158,46,,,,1,1.0,1.0,0,inf,0.0,,False,False,no_booker
549466,F,True,False,usa,1158,49,1.0,0.3333333333333333,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.0,True,True,singles
549472,F,False,False,canada,1158,25,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,low_income
549515,F,False,True,canada,1158,45,1.25,0.5,False,5,0.0,4.0,5,0.8,0.625,0.6,True,True,luxus
549569,F,True,False,usa,1158,50,1.3333333333333333,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.6666666666666666,True,True,singles
549572,F,False,True,usa,1158,56,1.5,0.5,False,4,0.0,4.0,4,1.0,0.5,0.25,True,True,singles
549579,F,False,False,usa,1158,44,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,low_income
549580,F,True,False,usa,1158,49,1.1666666666666667,0.1666666666666666,False,6,0.0,6.0,6,1.0,0.75,0.1666666666666666,True,True,singles
549584,F,True,False,usa,1158,45,1.5,1.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
549608,F,True,True,usa,1158,60,,,,0,,,0,,0.0,,False,False,no_booker
549623,M,False,True,usa,1158,40,1.5,0.25,False,4,0.0,4.0,4,1.0,0.5,0.25,True,True,luxus
549710,F,True,True,usa,1158,40,1.0,0.5,False,5,0.0,2.0,5,0.4,0.625,0.2,True,True,singles
549733,M,False,False,usa,1158,37,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
549759,F,True,False,canada,1158,69,,,,0,,,0,,0.0,,False,False,seniors
549777,F,True,True,canada,1158,31,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,1.0,True,True,family_travelers
549800,F,True,True,usa,1158,41,1.5,3.5,True,2,0.0,2.0,2,1.0,0.25,0.5,True,True,overcarriers
549850,F,False,False,canada,1158,52,1.0,0.25,False,4,0.0,4.0,4,1.0,0.5,0.25,True,True,luxus
549894,F,True,True,usa,1158,51,1.0,0.0,False,1,0.0,1.0,1,1.0,0.1111111111111111,0.0,True,False,low_income
549938,F,False,False,usa,1158,40,1.0,1.0,False,3,0.3333333333333333,2.0,2,1.0,0.3333333333333333,0.0,True,True,low_income
549988,F,True,False,usa,1158,52,1.0,1.0,False,1,0.0,1.0,1,1.0,0.1111111111111111,0.0,True,False,low_income
550022,F,False,False,canada,1158,24,,,,0,,,0,,0.0,,False,False,no_booker
550077,M,True,False,canada,1158,53,1.0,0.0,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,luxus
550110,F,True,False,canada,1158,56,1.0,0.5,False,3,0.3333333333333333,3.0,2,1.5,0.2857142857142857,0.0,True,True,luxus
550229,F,False,False,canada,1158,39,1.3333333333333333,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,luxus
550298,F,False,False,usa,1158,25,,,,1,0.0,,1,,0.125,0.0,False,True,low_income
550400,F,True,False,usa,1158,74,1.0,0.0,False,2,0.5,2.0,1,2.0,0.1666666666666666,0.0,True,True,seniors
550426,F,True,True,canada,1158,51,1.0,0.0,False,4,0.0,3.0,4,0.75,0.4444444444444444,0.5,True,True,luxus
550455,F,True,True,usa,1158,53,1.0,0.0,False,2,0.0,1.0,2,0.5,0.25,0.0,True,True,low_income
550460,F,False,False,usa,1158,47,1.0,0.0,False,4,0.0,2.0,4,0.5,0.5,0.5,True,True,singles
550482,F,False,True,canada,1158,23,,,,0,,,0,,0.0,,False,False,no_booker
550506,F,True,True,usa,1158,42,3.0,1.0,False,2,0.0,1.0,2,0.5,0.25,0.5,True,True,low_income
550579,F,True,True,usa,1158,48,1.4,1.2,False,5,0.0,5.0,5,1.0,0.625,0.6,True,True,singles
550703,F,True,False,usa,1158,70,,,,2,0.0,,2,,0.25,0.0,False,True,seniors
550711,F,False,False,usa,1158,19,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,young
550754,F,True,True,usa,1158,54,1.0,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.3,0.3333333333333333,True,True,singles
550804,M,True,True,usa,1158,48,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,low_income
550830,F,True,False,usa,1157,79,,,,1,1.0,,0,,0.0,,False,False,seniors
550868,F,True,False,usa,1157,49,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,low_income
550904,F,True,False,usa,1157,48,1.2,0.4,False,5,0.0,4.0,5,0.8,0.5555555555555556,0.2,True,True,singles
550973,F,False,False,usa,1157,45,1.0,0.75,False,4,0.0,4.0,4,1.0,0.4,0.25,True,True,singles
550985,F,False,False,usa,1157,49,2.0,0.0,False,2,0.0,1.0,2,0.5,0.25,1.0,True,True,low_income
551023,F,False,False,usa,1157,58,1.0,0.6666666666666666,False,4,0.25,3.0,3,1.0,0.5,0.3333333333333333,True,True,singles
551051,F,False,True,canada,1157,50,,,,1,0.0,,1,,0.125,1.0,False,True,low_income
551116,F,False,False,canada,1157,41,1.0,1.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
551237,F,False,False,usa,1157,45,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
551241,M,False,False,usa,1157,30,1.0,0.5,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.0,True,True,luxus
551278,F,True,False,usa,1157,43,1.0,0.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
551282,F,True,False,usa,1157,56,1.0,0.75,False,4,0.0,3.0,4,0.75,0.5,0.5,True,True,singles
551331,F,True,True,canada,1157,51,1.3333333333333333,1.0,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,luxus
551340,F,True,False,usa,1157,37,2.0,2.0,False,2,0.0,1.0,2,0.5,0.25,0.0,True,True,low_income
551359,F,False,False,usa,1157,47,1.0,1.0,False,5,0.0,2.0,5,0.4,0.625,0.0,True,True,singles
551430,F,False,True,canada,1157,45,1.5,1.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
551431,F,False,False,usa,1157,24,,,,0,,,0,,0.0,,False,False,no_booker
551448,F,True,False,usa,1157,49,1.3333333333333333,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,singles
551468,F,False,False,usa,1157,53,1.0,0.5,False,4,0.0,4.0,4,1.0,0.5,0.0,True,True,singles
551486,F,False,True,usa,1157,19,2.0,0.0,False,1,0.0,1.0,1,1.0,0.1111111111111111,0.0,True,True,young
551501,F,True,False,usa,1157,68,,,,0,,,0,,0.0,,False,False,seniors
551549,F,False,True,canada,1157,60,1.0,0.0,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,luxus
551560,F,False,True,usa,1157,38,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,1.0,True,True,low_income
551567,F,True,False,usa,1157,52,1.1666666666666667,0.8333333333333334,False,6,0.0,5.0,6,0.8333333333333334,0.75,0.1666666666666666,True,True,singles
551576,F,False,False,usa,1157,19,1.0,1.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,young
551600,F,False,False,usa,1157,19,2.0,1.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,young
551615,F,True,False,usa,1157,31,1.0,0.0,False,2,0.0,1.0,2,0.5,0.25,0.5,True,True,low_income
551620,F,False,False,usa,1157,31,1.0,0.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,1.0,True,True,low_income
551622,M,True,False,usa,1157,59,,,,1,1.0,1.0,0,inf,0.0,,False,False,no_booker
551662,F,False,False,usa,1157,47,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,low_income
551671,F,False,True,canada,1157,26,,,,0,,,0,,0.0,,False,False,no_booker
551681,F,False,False,canada,1157,33,2.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,low_income
551718,F,False,True,usa,1157,35,2.0,0.5,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.0,True,True,singles
551834,F,True,False,usa,1157,57,1.0,0.0,False,3,0.0,1.0,3,0.3333333333333333,0.375,0.0,True,True,singles
551847,F,True,False,usa,1157,38,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,low_income
551914,F,False,False,canada,1157,52,1.0,1.0,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
551990,F,False,False,usa,1157,19,1.5,0.0,False,3,0.0,2.0,3,0.6666666666666666,0.3333333333333333,0.0,True,True,young
552088,F,False,False,usa,1157,31,1.0,0.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,low_income
552165,F,True,True,usa,1157,58,,,,0,,,0,,0.0,,False,False,no_booker
552192,F,False,False,usa,1157,40,1.25,0.75,False,5,0.0,3.0,5,0.6,0.625,0.0,True,True,singles
552209,F,False,False,usa,1157,53,3.0,1.0,False,1,0.0,1.0,1,1.0,0.125,1.0,True,False,low_income
552303,F,True,False,usa,1157,57,1.0,0.6666666666666666,False,4,0.0,3.0,4,0.75,0.5,0.0,True,True,singles
552314,F,True,True,usa,1157,54,1.0,0.3333333333333333,False,4,0.0,3.0,4,0.75,0.5,0.25,True,True,singles
552345,M,True,True,usa,1157,43,1.3333333333333333,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,luxus
552363,F,True,False,canada,1157,34,1.0,1.0,False,3,0.0,3.0,3,1.0,0.375,0.6666666666666666,True,True,luxus
552372,F,True,False,canada,1157,51,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
552414,F,False,False,usa,1157,34,1.0,0.25,False,4,0.0,4.0,4,1.0,0.5,0.5,True,True,singles
552432,F,True,False,usa,1157,50,1.5,0.75,False,4,0.0,4.0,4,1.0,0.5,0.0,True,True,singles
552440,F,True,True,usa,1157,58,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
552473,F,False,False,canada,1157,41,1.0,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,luxus
552487,F,True,False,usa,1157,52,1.0,0.0,False,2,0.0,1.0,2,0.5,0.25,0.5,True,True,low_income
552532,F,True,True,usa,1157,55,2.5,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
552558,F,True,True,canada,1157,54,1.0,1.0,False,4,0.0,2.0,4,0.5,0.5,0.25,True,True,luxus
552598,F,True,True,usa,1157,54,1.3333333333333333,0.3333333333333333,False,3,0.0,3.0,3,1.0,0.3333333333333333,0.0,True,True,singles
552613,F,False,True,usa,1157,45,1.0,0.0,False,4,0.0,3.0,4,0.75,0.5,0.5,True,True,singles
552623,F,False,True,usa,1157,19,2.0,2.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,young
552642,F,True,False,usa,1157,45,1.0,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.3333333333333333,True,True,singles
552643,F,True,True,canada,1157,47,1.0,0.0,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.0,True,True,luxus
552653,F,True,False,usa,1157,61,1.0,0.0,False,2,0.5,2.0,1,2.0,0.1428571428571429,1.0,True,True,low_income
552661,F,False,False,usa,1157,32,1.0,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.6666666666666666,True,True,singles
552726,F,True,True,canada,1157,62,,,,1,0.0,,1,,0.1111111111111111,1.0,False,True,low_income
552734,F,False,True,usa,1157,54,1.0,1.0,False,4,0.0,4.0,4,1.0,0.5,0.0,True,True,singles
552763,M,True,False,usa,1157,45,1.0,1.0,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,luxus
552775,F,False,False,canada,1157,23,1.0,1.0,False,3,0.0,1.0,3,0.3333333333333333,0.375,0.0,True,True,luxus
552809,F,False,False,usa,1157,35,1.0,0.6666666666666666,False,4,0.0,2.0,4,0.5,0.5,0.5,True,True,singles
552861,F,True,False,usa,1157,47,2.0,0.0,False,2,0.5,2.0,1,2.0,0.1666666666666666,0.0,True,True,low_income
552904,F,False,True,usa,1156,50,1.25,0.5,False,4,0.0,3.0,4,0.75,0.5,0.75,True,True,singles
553139,F,False,False,usa,1156,43,1.75,0.75,False,4,0.0,4.0,4,1.0,0.4444444444444444,0.5,True,True,singles
553151,F,True,True,usa,1156,48,1.0,1.0,False,4,0.0,3.0,4,0.75,0.5,0.25,True,True,singles
553208,F,False,False,usa,1156,26,,,,1,0.0,,1,,0.1111111111111111,0.0,False,True,low_income
553220,F,False,True,usa,1156,59,1.0,0.0,False,4,0.25,3.0,3,1.0,0.4285714285714286,0.3333333333333333,True,True,singles
553231,F,True,True,usa,1156,50,1.6666666666666667,0.6666666666666666,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.3333333333333333,True,True,singles
553339,F,False,False,usa,1156,45,1.0,1.0,False,4,0.0,4.0,4,1.0,0.5,0.0,True,True,singles
553456,M,False,False,usa,1156,45,1.6666666666666667,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.375,0.0,True,True,luxus
553533,F,False,True,usa,1156,43,1.0,1.0,False,1,0.0,1.0,1,1.0,0.1111111111111111,0.0,True,True,low_income
553607,F,True,True,usa,1156,54,1.3333333333333333,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.3333333333333333,0.6666666666666666,True,True,singles
553645,F,True,False,usa,1156,55,1.0,1.0,False,4,0.0,3.0,4,0.75,0.5,0.25,True,True,singles
553664,F,False,False,canada,1156,54,1.0,0.5,False,2,0.0,2.0,2,1.0,0.25,1.0,True,True,low_income
553690,F,True,False,usa,1156,69,,,,0,,,0,,0.0,,False,False,seniors
553704,F,False,False,usa,1156,26,2.0,1.0,False,2,0.0,1.0,2,0.5,0.25,1.0,True,True,low_income
553754,F,True,True,usa,1156,50,1.3333333333333333,0.3333333333333333,False,3,0.0,2.0,3,0.6666666666666666,0.375,0.0,True,True,singles
553783,F,False,False,usa,1156,35,1.0,0.0,False,1,0.0,1.0,1,1.0,0.125,0.0,True,True,low_income
553805,F,True,True,usa,1156,51,1.5,0.5,False,2,0.0,2.0,2,1.0,0.25,0.0,True,True,low_income
553938,F,False,False,usa,1156,46,1.0,1.0,False,3,0.3333333333333333,2.0,2,1.0,0.3333333333333333,0.0,True,True,low_income
553943,F,False,False,usa,1156,49,1.5,0.5,False,4,0.0,4.0,4,1.0,0.5,0.0,True,True,singles
553967,F,False,True,usa,1156,42,1.0,0.0,False,3,0.3333333333333333,3.0,2,1.5,0.3333333333333333,0.0,True,True,low_income
553985,F,False,False,usa,1156,38,1.0,0.0,False,3,0.3333333333333333,3.0,2,1.5,0.3333333333333333,0.0,True,True,low_income
554175,F,True,False,usa,1156,48,1.3333333333333333,0.6666666666666666,False,3,0.0,3.0,3,1.0,0.3333333333333333,0.0,True,True,singles
554202,F,False,False,usa,1156,19,1.0,1.0,False,2,0.0,1.0,2,0.5,0.25,1.0,True,True,young
554213,F,False,False,usa,1156,31,1.0,1.0,False,3,0.3333333333333333,3.0,2,1.5,0.3333333333333333,0.0,True,True,low_income
554217,F,False,False,usa,1156,26,1.5,0.5,False,2,0.0,1.0,2,0.5,0.25,0.0,True,True,low_income
554284,F,True,True,usa,1156,37,1.0,1.0,False,2,0.0,2.0,2,1.0,0.25,0.5,True,True,family_travelers
